strategy,universe,hit_ratio,risk_reward,avg_gain,avg_loss,max_gain,max_loss,buys,sells,trades,N,expectancy,profit_factor
heikin_ashi,"""Micro1""",50.996897616710996,0.9516654152341888,305.21483515749617,416.4873075532548,4150.083818181817,-6133.635090909088,146.8060606060606,130.72424242424242,272.369696969697,330,34571.7692143313,22.17842413749671
trend_fol_2trouble_rsi,"""Micro2""",52.18771888112259,0.8188775650070427,32503838.150281698,42394546.276912846,325444872.1552396,-379535023.2922431,44.695205479452056,5.782534246575342,49.04109589041096,584,4106379004.34736,21.468604263933823
pattern_marubozu,"""Micro2""",48.67787038663232,2.010484313598554,24036234.78035436,15847283.261481449,114585679.60738026,-305364015.63080496,220.84760273972603,0.010273972602739725,194.58561643835617,584,1469771172.7333937,21.27020509544387
contrarian_rsi_duration,"""Micro1""",35.68408573946852,2.540416230521887,1070.0960523727429,526.4776744295732,7565.1194242424235,-7481.477424242422,34.6,31.693939393939395,53.275757575757574,330,42749.65202222722,19.646701308826774
tf3_rsi_ma,"""Micro1""",42.71994905253045,1.7037317443017004,655.5099321047794,661.71684023423,6658.972090909097,-10010.588151515149,61.03636363636364,58.99393939393939,97.54545454545455,330,60577.65995678321,19.474052627652423
pattern_td_trap,"""Micro1""",49.91546825441988,1.061945840669635,369.64652022418255,443.08321943451796,6479.323787878785,-6643.890303030301,133.83939393939394,146.85757575757575,274.7181818181818,330,40073.428395349554,19.217948309165887
tf1_ma,"""Micro2""",49.66599325004341,1.274593042516612,26190029.77253347,22073978.572528318,308790232.2866612,-151464931.7536646,35.82534246575342,38.36815068493151,70.7277397260274,584,2388340324.09828,18.49245867036453
pattern_td_waldo_2,"""Micro2""",48.175792660694235,1.2873522755400328,35593433.03257588,18650764.62904164,362245960.032517,-104612050.39827055,26.15068493150685,23.811643835616437,48.24828767123287,584,3038800822.0466933,18.438327596774563
tf12_vama,"""Micro2""",26.777403135654588,3.0155466792970707,40431850.048433,12130754.824662853,398144361.25835603,-126754586.49660963,122.00171232876713,122.97431506849315,227.15239726027397,584,1324368312.0105848,18.206159106899495
pattern_td_trap,"""Micro2""",49.811402258839756,1.0949371505808014,14209452.132395519,10049979.063229281,377665526.947911,-192578628.9333218,124.96061643835617,141.80650684931507,260.76027397260276,584,1270103715.2076194,18.201529883051982
trend_fol_marubozu_k_vol_bands,"""Micro1""",49.86039576086658,1.8199071190155918,1114.9567075546147,1172.7682694159125,8557.598060606057,-10308.782575757576,117.21515151515152,111.43333333333334,216.1060606060606,330,93118.33234136208,16.96103405939976
tf2_ma,"""Micro1""",37.748909171380326,2.20501183761692,1154.3994409331563,1170.8185654186946,8466.543000000003,-6905.303393939392,22.796969696969697,22.845454545454544,43.68484848484849,330,96907.67280003095,16.60363834764436
key_reversal,"""Micro2""",49.76930338744605,1.0497419800401797,20886365.428729597,14095348.672754401,392103358.543373,-538029758.9485272,93.26541095890411,95.97945205479452,183.92123287671234,584,1774212328.874358,16.447310969205585
tf2_ma,"""Micro2""",37.5256722850866,3.9120220293164008,30275447.358988326,25393909.38262573,184452817.23912686,-121477414.01953757,21.998287671232877,22.003424657534246,41.830479452054796,584,2947558346.782548,16.406528542744553
slope_indicator,"""Micro1""",43.08194899734307,1.5466279254448425,531.9739064907856,425.99777518347463,9177.179515151516,-8777.272575757577,115.91818181818182,112.31818181818181,220.02424242424243,330,37297.497083288945,16.311503586807497
doji,"""Micro1""",47.65012471821092,1.1812443484732968,517.1208851430102,439.37075348098017,7807.655484848482,-8355.761181818183,126.32727272727273,122.04242424242425,240.8090909090909,330,39429.28457070028,16.21962669868396
heikin_ashi_doji,"""Micro1""",47.65012471821092,1.1812443484732968,517.1208851430102,439.37075348098017,7807.655484848482,-8355.761181818183,126.32727272727273,122.04242424242425,240.8090909090909,330,39429.28457070028,16.21962669868396
candlestick_doji,"""Micro1""",47.65012471821092,1.1812443484732968,517.1208851430102,439.37075348098017,7807.655484848482,-8355.761181818183,126.32727272727273,122.04242424242425,240.8090909090909,330,39429.28457070028,16.21962669868396
pattern_td_camouflauge,"""Micro1""",50.75478717245945,1.012641743514244,370.99726079440404,400.7710404039771,7680.558303030304,-9700.151242424246,92.41515151515152,94.26363636363637,181.9121212121212,330,38951.497573511086,16.192402553154235
pattern_td_clopwin,"""Micro1""",49.52398440200705,1.0506306802500316,271.21626733639033,272.35133936126925,6645.826151515153,-7014.5437575757505,248.4909090909091,265.9818181818182,499.0181818181818,330,26789.583983453147,16.165855406128188
key_reversal,"""Micro1""",49.085433287003944,1.0440062761957116,713.7816351169469,490.8698384945874,13280.113121212116,-6638.122606060603,101.55757575757576,102.12121212121212,198.46060606060607,330,67155.83152951271,16.154459715507866
contrarian_rsi_duration,"""Micro2""",34.84825095827437,3.0377818064350093,40547020.58583713,14140591.340645652,567647779.2691964,-199907815.42145535,39.33732876712329,31.835616438356166,50.320205479452056,584,1581411596.1134949,15.38377595437283
pattern_td_camouflauge,"""Micro2""",51.19482021822563,1.1339225956087353,17086460.597851124,19699855.055176448,561227098.5958394,-202382176.75457197,93.5667808219178,91.84760273972603,180.38013698630138,584,1907876007.8723776,14.885577769784046
heikin_ashi,"""Micro2""",50.41879964946417,1.0228732407561623,14782440.039397927,13674319.528916623,217733448.48645556,-214934479.41625,138.0445205479452,117.1763698630137,250.0376712328767,584,1389087301.6118834,14.73580006542811
